LotArea,LotShape,BldgType,YearBuilt,Neighborhood,YearRemodAdd,Heating,TtlHouseSF,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,DateSold,SalePrice
11218,Reg,1Fam,1992,SawyerW,1992,GasA,2900,2,1,3,1,Attchd,2,Y,0,2010-5-1,189000
12134,IR1,1Fam,1988,Gilbert,2005,GasA,2311,2,0,4,0,Basment,2,Y,0,2010-6-1,164000
9340,Reg,1Fam,1941,Edwards,1950,GasA,1344,1,0,2,0,Attchd,1,N,0,2009-8-1,113000
10205,IR1,1Fam,1962,NAmes,1962,GasA,1924,1,0,3,0,Attchd,1,Y,0,2006-5-1,134500
7094,IR1,1Fam,1966,Sawyer,1966,GasA,1788,1,0,3,0,Detchd,1,Y,0,2007-5-1,125000
8930,Reg,Duplex,1978,Sawyer,1978,GasA,1902,2,0,4,0,Attchd,2,Y,0,2010-4-1,112000
6240,Reg,1Fam,1947,BrkSide,1950,GasA,912,1,0,2,0,NA,0,N,0,2006-7-1,80500
1680,Reg,Twnhs,1971,BrDale,1971,GasA,1890,1,1,3,0,NA,0,N,0,2006-4-1,91500
7800,IR1,1Fam,1964,NAmes,1964,GasA,1824,1,0,2,0,Attchd,1,Y,0,2006-11-1,115000
8250,Reg,1Fam,1968,Sawyer,1968,GasA,2163,1,0,3,1,Attchd,1,Y,0,2008-8-1,134000
10496,Reg,1Fam,1949,NAmes,1950,GasA,2886,2,0,3,1,Attchd,1,Y,0,2007-1-1,143000
10680,Reg,1Fam,1951,NAmes,1951,GasA,4272,2,0,4,0,Detchd,2,Y,0,2006-10-1,137900
15384,IR1,1Fam,2004,Gilbert,2005,GasA,2278,2,1,3,1,Attchd,2,Y,0,2008-2-1,184000
10482,Reg,1Fam,1958,NAmes,1958,GasA,1726,1,0,3,0,Attchd,1,Y,0,2007-6-1,145000
14598,IR1,1Fam,2007,Somerst,2007,GasA,2827,2,1,4,1,BuiltIn,3,Y,0,2008-1-1,214000
8872,Reg,1Fam,1965,NAmes,2008,GasA,1824,1,0,2,0,Detchd,2,Y,0,2008-12-1,147000
8769,Reg,TwnhsE,2008,NridgHt,2008,GasA,3404,1,1,1,1,Attchd,3,Y,0,2008-10-1,367294
7910,Reg,1Fam,1960,NAmes,1960,GasA,2582,2,0,4,0,Basment,1,Y,0,2008-8-1,127000
18890,IR1,Duplex,1977,Sawyer,1977,GasA,3981,2,2,4,1,BuiltIn,2,N,0,2007-8-1,190000
7728,Reg,Duplex,1962,NAmes,1962,GasA,2296,1,0,3,0,Attchd,2,Y,0,2006-5-1,132500
9842,Reg,Duplex,1962,NAmes,1962,GasA,1224,2,0,2,0,CarPort,2,Y,0,2007-3-1,101800
12160,IR1,1Fam,1959,NAmes,1959,GasA,2376,1,0,3,0,Attchd,2,Y,0,2010-5-1,142000
8525,Reg,1Fam,1911,SWISU,1950,GasA,2904,1,1,4,0,NA,0,N,0,2008-11-1,130000
13132,Reg,1Fam,1914,Crawfor,1950,GasA,2531,1,1,4,0,Detchd,1,N,0,2006-7-1,138887
2628,Reg,Twnhs,2003,NridgHt,2003,GasA,2390,2,1,2,0,BuiltIn,2,Y,0,2010-6-1,175500
12393,IR2,1Fam,2004,CollgCr,2005,GasA,2795,2,1,4,1,BuiltIn,2,Y,0,2006-9-1,195000
13072,Reg,1Fam,2005,SawyerW,2005,GasA,2282,1,1,3,0,Detchd,2,Y,0,2006-3-1,142500
9037,IR1,1Fam,2006,Timber,2006,GasA,2960,2,0,2,1,Attchd,2,Y,0,2007-12-1,265900
8158,Reg,1Fam,2003,CollgCr,2003,GasA,2652,2,1,3,0,Attchd,2,Y,0,2008-7-1,224900
9849,Reg,1Fam,2007,Somerst,2007,GasA,3378,2,0,3,0,Attchd,3,Y,0,2007-6-1,248328
10625,Reg,1Fam,1974,NWAmes,1974,GasA,2226,2,0,3,2,Attchd,2,Y,0,2010-1-1,170000
13891,Reg,1Fam,2006,NridgHt,2006,GasA,4152,2,1,2,1,Attchd,3,Y,0,2006-9-1,465000
11435,IR1,1Fam,1929,Crawfor,1950,GasA,2309,1,0,3,2,Detchd,2,Y,0,2006-6-1,230000
12090,Reg,1Fam,1984,NWAmes,2003,GasA,2453,3,1,3,1,BuiltIn,2,Y,0,2007-1-1,178000
12328,IR1,1Fam,1976,Mitchel,1976,GasA,2046,1,0,3,0,Attchd,3,Y,0,2010-5-1,169900
9600,Reg,1Fam,1917,OldTown,1950,OthW,2793,1,1,3,1,Detchd,2,P,0,2008-4-1,129500
7200,Reg,1Fam,1950,NAmes,1950,GasA,1864,1,0,3,0,Attchd,1,Y,0,2007-5-1,119000
11160,Reg,1Fam,1968,NAmes,1968,GasA,4220,2,1,3,2,Attchd,2,Y,0,2010-4-1,244000
3136,IR1,TwnhsE,2003,NridgHt,2003,GasA,2810,2,0,2,1,Attchd,2,Y,0,2006-3-1,171750
9858,Reg,1Fam,1968,Mitchel,1968,GasA,1738,1,0,3,0,Attchd,1,Y,0,2009-11-1,130000
17542,IR1,1Fam,1974,Veenker,2003,GasA,3359,2,1,3,2,Attchd,2,Y,0,2007-7-1,294000
6931,Reg,1Fam,2003,Edwards,2004,GasA,2402,2,1,3,1,BuiltIn,2,Y,0,2008-7-1,165400
6240,Reg,1Fam,1931,BrkSide,1950,GasA,2251,1,0,3,1,Detchd,1,Y,0,2007-11-1,127500
14303,IR1,1Fam,1994,NoRidge,1994,GasA,3973,2,0,2,1,Attchd,2,Y,0,2008-8-1,301500
4060,Reg,1Fam,1922,Edwards,1950,GasA,1728,1,0,2,0,NA,0,Y,0,2009-7-1,99900
9587,IR1,1Fam,2005,Gilbert,2005,GasA,2022,2,0,2,0,Attchd,2,Y,0,2008-7-1,190000
9750,Reg,1Fam,1969,NAmes,1969,GasA,2108,1,1,3,0,Attchd,2,Y,0,2008-7-1,151000
24682,IR3,1Fam,1999,Gilbert,1999,GasA,2516,2,1,3,1,BuiltIn,2,Y,0,2009-6-1,181000
9600,Reg,1Fam,1956,NAmes,1956,GasA,2100,1,0,2,0,Attchd,1,Y,0,2009-6-1,128900
11250,Reg,1Fam,1957,ClearCr,1989,GasA,2892,1,0,5,2,Attchd,1,Y,0,2009-11-1,161500
13515,Reg,1Fam,1919,BrkSide,1950,GasA,2588,1,0,3,1,Detchd,2,N,0,2007-7-1,180500
4060,Reg,TwnhsE,1998,NAmes,1999,GasA,2742,2,0,2,0,Attchd,2,Y,0,2008-8-1,181000
10120,IR1,2fmCon,1910,OldTown,1950,GasA,2814,1,1,4,1,Detchd,1,N,0,2007-1-1,122000
13214,IR1,1Fam,2008,Timber,2009,GasA,4020,2,0,3,1,Attchd,3,Y,0,2010-5-1,378500
14100,IR1,1Fam,1935,Crawfor,1997,GasA,4175,3,1,4,2,BuiltIn,3,Y,0,2008-5-1,381000
11344,Reg,1Fam,1958,NAmes,1958,GasW,2398,1,1,3,0,Attchd,1,Y,0,2007-7-1,144000
9156,IR1,1Fam,1968,NWAmes,1968,GasA,2978,2,0,3,1,Attchd,2,Y,0,2009-8-1,185750
13526,IR1,1Fam,1965,Sawyer,1965,GasA,1870,1,0,3,0,Attchd,1,Y,0,2006-11-1,137000
11512,IR1,1Fam,1959,Edwards,2006,GasA,2376,1,0,2,1,Basment,1,Y,0,2008-5-1,177000
5362,Reg,1Fam,1910,Crawfor,2003,GasA,1911,2,0,3,1,Detchd,2,Y,0,2007-11-1,139000
11345,Reg,Duplex,1948,NAmes,1950,GasA,2848,2,0,4,0,Detchd,2,Y,0,2007-7-1,137000
12936,IR1,1Fam,1972,NWAmes,1972,GasA,2118,1,1,3,1,Attchd,2,Y,0,2009-12-1,162000
17871,IR1,1Fam,1967,NWAmes,1976,GasA,3404,1,1,3,1,Attchd,2,Y,0,2009-6-1,197900
9473,Reg,1Fam,2002,CollgCr,2002,GasA,3159,2,1,3,1,Attchd,2,Y,0,2008-3-1,237000
9808,IR1,1Fam,2002,CollgCr,2002,GasA,3146,2,0,3,0,Attchd,2,Y,0,2009-3-1,227000
8049,IR1,1Fam,1990,Timber,1990,GasA,2648,2,0,2,1,Attchd,2,Y,0,2006-7-1,180000
8800,IR1,1Fam,1977,CollgCr,2008,GasA,2080,2,0,3,0,Detchd,2,Y,0,2009-9-1,150500
9400,Reg,Duplex,1971,Mitchel,1971,GasA,2736,2,2,4,0,NA,0,Y,0,2010-4-1,139000
9638,Reg,1Fam,1919,SWISU,1990,GasA,3251,2,0,4,1,Detchd,1,Y,0,2010-3-1,169000
6000,Reg,1Fam,1939,BrkSide,1950,GasA,2192,1,0,4,1,Detchd,1,Y,0,2009-5-1,132500
9790,Reg,1Fam,1963,NWAmes,1963,GasA,2656,1,1,3,2,Attchd,2,Y,0,2010-6-1,143000
36500,IR1,1Fam,1964,ClearCr,1964,GasA,3206,2,0,4,0,Attchd,2,N,0,2006-6-1,190000
5664,IR1,TwnhsE,2000,StoneBr,2000,GasA,3160,2,0,2,1,Attchd,2,Y,0,2009-10-1,278000
11065,IR1,1Fam,2006,NridgHt,2006,GasA,3055,2,1,3,1,BuiltIn,3,Y,0,2006-10-1,281000
14112,IR1,1Fam,1964,NAmes,1964,GasA,2304,1,0,3,1,Attchd,2,Y,0,2010-4-1,180500
1680,Reg,Twnhs,1972,BrDale,1972,GasA,1932,2,1,3,0,Detchd,1,Y,0,2009-2-1,119500
6600,Reg,1Fam,1892,OldTown,1965,GasA,3366,2,0,4,0,Attchd,1,Y,0,2009-12-1,107500
10140,Reg,1Fam,1976,NWAmes,1976,GasA,2496,2,1,4,1,Attchd,2,Y,0,2006-3-1,162900
8172,Reg,1Fam,1955,Edwards,1990,GasA,1728,1,0,2,0,Detchd,2,N,0,2006-4-1,115000
8400,Reg,1Fam,1968,NAmes,1968,GasA,2104,1,1,3,0,Attchd,1,Y,0,2006-11-1,138500
8700,Reg,1Fam,1963,NAmes,1963,GasA,2248,2,0,3,0,Attchd,2,Y,0,2008-12-1,155000
3675,Reg,TwnhsE,2005,Edwards,2006,GasA,1619,2,0,2,0,Basment,2,Y,0,2006-6-1,140000
63887,IR3,1Fam,2008,Edwards,2008,GasA,11752,2,1,3,3,Attchd,2,Y,480,2008-1-1,160000
7500,Reg,1Fam,1959,NAmes,1994,GasA,2492,1,1,3,0,Attchd,1,Y,0,2010-5-1,154000
10762,IR1,1Fam,1999,Gilbert,1999,GasA,2961,2,1,3,1,Attchd,2,Y,0,2009-5-1,225000
7500,IR1,1Fam,1942,Crawfor,1950,GasA,2265,1,0,3,2,Attchd,1,P,0,2009-11-1,177500
10120,Reg,1Fam,1994,NoRidge,1994,GasA,3691,2,1,4,1,Attchd,3,Y,0,2006-12-1,290000
8688,Reg,1Fam,2005,Somerst,2005,GasA,3232,2,0,3,0,Attchd,3,Y,0,2006-4-1,232000
3363,Reg,TwnhsE,2004,Edwards,2004,GasA,2684,2,0,3,0,Detchd,2,Y,0,2006-4-1,130000
13173,IR1,1Fam,2006,NridgHt,2007,GasA,3304,2,0,2,2,Attchd,2,Y,0,2009-11-1,325000
6955,IR1,TwnhsE,2005,NridgHt,2006,GasA,2736,2,0,2,1,Attchd,2,Y,0,2006-9-1,202500
8072,Reg,1Fam,1994,CollgCr,1995,GasA,1980,1,0,3,0,Detchd,2,Y,0,2009-5-1,138000
12000,Reg,1Fam,1948,OldTown,2005,GasA,2046,1,0,2,0,Attchd,2,Y,0,2008-5-1,147000
7153,Reg,1Fam,1991,SawyerW,1991,GasA,2572,2,0,3,0,Attchd,2,Y,0,2008-6-1,179200
17500,Reg,1Fam,1959,Crawfor,2002,GasA,3804,2,0,3,2,Attchd,2,Y,0,2010-5-1,335000
8814,Reg,1Fam,2005,CollgCr,2007,GasA,2548,2,0,3,0,Attchd,2,Y,0,2007-1-1,203000
9572,IR1,1Fam,1990,NoRidge,1990,GasA,4263,2,1,4,1,Attchd,2,Y,0,2007-6-1,302000
14774,IR1,1Fam,1999,NoRidge,1999,GasA,3992,2,1,4,1,BuiltIn,3,Y,0,2010-5-1,333168
8190,Reg,1Fam,1954,Edwards,1954,GasA,1896,1,0,3,1,Detchd,1,Y,0,2007-10-1,119000
11075,Reg,1Fam,1969,NAmes,1969,GasA,3064,2,1,4,2,Attchd,2,Y,0,2008-6-1,206900
10226,IR1,1Fam,2008,CollgCr,2008,GasA,3252,2,0,3,1,Attchd,3,Y,0,2009-1-1,295493
14781,IR2,1Fam,2001,CollgCr,2002,GasA,3540,2,0,3,1,Attchd,3,Y,0,2006-8-1,275000
10215,Reg,1Fam,1954,Edwards,1954,GasA,1812,1,0,3,0,Attchd,1,Y,0,2007-2-1,111000
8400,Reg,1Fam,1957,NAmes,1957,GasA,2956,1,1,3,2,Attchd,2,Y,0,2009-6-1,156500
6627,IR1,1Fam,1949,BrkSide,1950,Floor,720,1,0,2,0,Detchd,1,Y,0,2008-7-1,72500
10186,IR1,1Fam,1992,NoRidge,1992,GasA,2673,2,1,3,1,Attchd,2,Y,0,2010-6-1,190000
5330,Reg,1Fam,1940,BrkSide,1950,GasA,1128,1,0,2,0,NA,0,Y,0,2009-12-1,82500
9986,Reg,1Fam,2006,Somerst,2007,GasA,3590,2,0,2,1,Attchd,3,Y,0,2007-2-1,147000
3636,Reg,1Fam,1922,IDOTRR,1950,GasA,1592,1,0,2,0,NA,0,N,0,2008-1-1,55000
4270,Reg,1Fam,1931,Edwards,2006,GasA,1318,1,0,3,0,NA,0,Y,0,2007-5-1,79000
6600,Reg,1Fam,1982,Mitchel,2008,GasA,1632,1,0,3,1,Attchd,1,Y,0,2008-10-1,130500
10440,Reg,1Fam,1920,OldTown,1950,GasW,4302,2,0,5,2,Detchd,2,Y,0,2008-6-1,256000
9084,IR1,1Fam,1998,Gilbert,1998,GasA,2567,2,1,3,1,Attchd,2,Y,0,2006-6-1,176500
10000,Reg,1Fam,2006,Somerst,2006,GasA,3176,2,0,3,1,Attchd,3,Y,0,2007-12-1,227000
10780,IR1,1Fam,1976,CollgCr,1976,GasA,1865,1,0,3,0,Detchd,2,Y,0,2006-7-1,132500
8877,Reg,1Fam,1938,Edwards,1958,GasA,1632,1,0,2,1,Detchd,1,Y,0,2009-5-1,100000
7200,Reg,1Fam,1938,IDOTRR,1995,GasA,2163,1,1,2,0,Detchd,1,Y,0,2006-7-1,125500
2368,Reg,TwnhsE,1970,BrDale,1970,GasA,2130,1,1,3,0,Attchd,2,Y,0,2009-5-1,125000
9650,Reg,1Fam,1977,NWAmes,1977,GasA,2684,2,0,2,1,Attchd,2,Y,0,2009-4-1,167900
9246,IR1,Duplex,1973,NWAmes,1973,GasA,3312,2,0,4,0,Detchd,2,Y,0,2008-11-1,135000
4118,IR1,1Fam,1941,OldTown,1950,Grav,1386,1,0,2,0,NA,0,N,0,2006-3-1,52500
13450,IR1,1Fam,2002,CollgCr,2002,GasA,2777,2,1,3,0,BuiltIn,2,Y,0,2006-6-1,200000
9560,IR1,1Fam,1972,CollgCr,1972,GasA,1728,1,0,3,0,Attchd,1,Y,0,2006-6-1,128500
8294,Reg,1Fam,1971,NAmes,1971,GasA,1730,1,0,3,0,Detchd,4,Y,0,2007-6-1,123000
13695,Reg,1Fam,2003,SawyerW,2004,GasA,2228,1,0,3,0,Detchd,2,Y,0,2008-7-1,155000
9375,Reg,1Fam,2002,CollgCr,2002,GasA,3453,2,1,3,1,Attchd,2,Y,0,2007-8-1,228500
7558,Reg,1Fam,1928,Crawfor,1950,GasA,2809,1,1,3,1,Detchd,2,Y,0,2009-3-1,177000
11103,IR1,1Fam,2006,CollgCr,2006,GasA,2184,2,1,3,1,Attchd,2,Y,0,2007-7-1,155835
6000,Reg,1Fam,1920,OldTown,1950,GasA,1920,1,0,2,0,Detchd,1,Y,0,2007-7-1,108500
20781,IR2,1Fam,1968,NWAmes,2003,GasA,3724,2,0,3,1,Attchd,2,Y,0,2006-6-1,262500
15306,IR1,1Fam,2006,Timber,2007,GasA,3508,2,0,3,1,Attchd,3,Y,0,2007-5-1,283463
16196,IR3,1Fam,1998,SawyerW,1998,GasA,2976,2,0,3,1,Attchd,2,Y,0,2007-8-1,215000
5250,Reg,1Fam,1872,OldTown,1987,OthW,3042,2,0,4,0,NA,0,Y,0,2008-12-1,122000
11643,Reg,Duplex,1969,NAmes,1969,GasA,3882,2,2,6,0,Detchd,4,Y,0,2009-8-1,200000
9247,IR1,1Fam,1962,NAmes,1962,GasA,2574,1,1,4,1,Attchd,2,Y,0,2008-3-1,171000
6000,Reg,1Fam,1937,BrkSide,2000,GasA,1874,1,0,2,0,Detchd,2,N,0,2009-7-1,134900
14720,IR1,1Fam,1995,NoRidge,1996,GasA,5271,2,1,4,1,Attchd,3,Y,0,2010-3-1,410000
10316,IR1,1Fam,2000,CollgCr,2000,GasA,2857,2,1,3,1,Attchd,3,Y,0,2008-6-1,235000
10192,IR1,1Fam,1968,NWAmes,1992,GasA,2490,3,0,4,1,Attchd,2,Y,0,2006-9-1,170000
9477,Reg,1Fam,1966,NAmes,1966,GasA,1756,1,0,3,0,Attchd,1,Y,0,2008-10-1,110000
12537,IR1,1Fam,1971,NAmes,2008,GasA,2156,1,1,3,1,Attchd,2,Y,0,2010-4-1,149900
16737,Reg,1Fam,2004,NridgHt,2005,GasA,3960,2,0,3,1,Attchd,3,Y,0,2006-9-1,315000
9842,Reg,1Fam,1921,SWISU,1998,GasA,3213,3,1,4,0,BuiltIn,2,Y,0,2008-5-1,189000
16158,IR1,1Fam,2005,StoneBr,2005,GasA,3060,2,0,3,1,Attchd,2,Y,0,2009-6-1,260000
12513,IR1,1Fam,1920,NAmes,2007,GasA,2453,2,0,4,1,Attchd,1,Y,0,2009-6-1,104900
8499,IR1,1Fam,2006,Gilbert,2007,GasA,2028,2,1,3,1,BuiltIn,2,Y,0,2007-3-1,156932
9179,IR1,1Fam,1999,CollgCr,1999,GasA,2663,2,1,3,0,Attchd,2,Y,0,2008-6-1,193000
2665,Reg,TwnhsE,1977,MeadowV,1977,GasA,2232,2,0,4,1,Attchd,1,Y,0,2006-7-1,127000
4435,Reg,TwnhsE,2003,CollgCr,2004,GasA,1696,1,0,1,0,Attchd,2,Y,0,2009-6-1,144000
10635,IR2,1Fam,2003,CollgCr,2003,GasA,3325,2,0,3,1,Attchd,2,Y,0,2010-5-1,232000
5400,Reg,1Fam,1920,OldTown,1950,GasA,2214,1,0,2,0,Detchd,1,Y,0,2009-10-1,105000
9600,Reg,1Fam,1955,NAmes,1996,GasA,2653,1,0,3,1,BuiltIn,1,Y,0,2008-10-1,165500
9750,Reg,1Fam,1998,CollgCr,1998,GasA,3205,2,1,3,1,Detchd,2,Y,0,2006-6-1,274300
11400,Reg,1Fam,2001,NoRidge,2002,GasA,5266,2,1,2,2,Attchd,3,Y,0,2007-3-1,466500
10991,IR1,1Fam,2007,Timber,2007,GasA,3142,2,0,3,1,Attchd,3,Y,0,2007-12-1,239000
6292,Reg,1Fam,1930,SWISU,1950,GasA,1558,1,0,2,0,Detchd,1,Y,0,2008-4-1,91000
10998,Reg,1Fam,1941,Edwards,1960,GasA,2588,2,0,3,0,Detchd,2,Y,0,2009-7-1,117000
1953,Reg,Twnhs,1973,BrDale,1973,GasA,1470,1,1,2,0,Detchd,1,Y,0,2006-6-1,83000
9735,Reg,1Fam,2006,Timber,2007,GasA,1778,2,1,3,0,BuiltIn,2,Y,0,2008-5-1,167500
8212,Reg,1Fam,1914,Edwards,1950,GasA,1728,1,0,2,0,Detchd,1,Y,0,2010-6-1,58500
12925,IR1,1Fam,1970,NAmes,1970,GasA,3322,2,1,4,2,Attchd,2,Y,0,2008-5-1,237500
7200,Reg,1Fam,1920,OldTown,1950,GasA,2358,1,1,4,0,Detchd,2,N,0,2006-10-1,157000
25339,Reg,1Fam,1918,Sawyer,2007,GasA,2232,2,0,3,0,Attchd,2,N,0,2007-8-1,112000
9060,Reg,1Fam,1939,Edwards,1950,GasA,1818,1,0,2,0,Detchd,1,P,0,2009-10-1,105000
5436,Reg,1Fam,1922,IDOTRR,2007,GasA,1950,1,0,3,0,Detchd,1,N,0,2010-5-1,125500
16692,IR1,1Fam,1978,NWAmes,1978,GasA,4176,3,1,5,2,Attchd,2,Y,519,2006-7-1,250000
8520,Reg,1Fam,1916,OldTown,1950,GasW,3240,2,0,5,1,Detchd,1,Y,0,2007-8-1,136000
14892,IR1,1Fam,2006,Gilbert,2007,GasA,3492,2,0,3,2,Attchd,3,Y,0,2009-10-1,377500
6000,Reg,1Fam,1941,BrkSide,1950,GasA,1953,1,0,3,1,Detchd,2,Y,0,2007-3-1,131000
9100,Reg,1Fam,2000,CollgCr,2000,GasA,3050,2,0,3,0,Attchd,2,Y,0,2006-9-1,235000
8944,Reg,Duplex,1967,NAmes,1967,GasA,3168,2,0,4,0,Detchd,3,Y,0,2009-4-1,124000
7838,Reg,1Fam,1967,NAmes,1967,GasA,1764,1,0,3,1,Attchd,1,Y,0,2006-12-1,123000
10800,Reg,2fmCon,1905,OldTown,2000,GasA,2394,2,0,3,1,Detchd,2,Y,0,2008-4-1,163000
4045,Reg,TwnhsE,2006,Blmngtn,2006,GasA,2856,2,0,2,1,Attchd,3,Y,0,2006-10-1,246578
12665,IR1,1Fam,2005,Timber,2006,GasA,3576,2,1,4,1,BuiltIn,3,Y,0,2007-2-1,281213
57200,IR1,1Fam,1948,Timber,1950,GasA,2434,1,0,3,2,Detchd,2,N,0,2010-6-1,160000
6120,Reg,1Fam,1920,BrkSide,2004,GasA,2452,1,1,4,0,Detchd,1,N,0,2007-5-1,137500
7200,Reg,1Fam,1950,NAmes,1982,GasA,3112,1,1,3,0,Attchd,1,Y,0,2009-5-1,138000
6171,Reg,1Fam,1925,SWISU,1990,GasA,2584,2,1,3,1,Detchd,1,Y,0,2009-10-1,137450
6000,Reg,1Fam,1929,BrkSide,1950,GasA,2020,1,0,3,1,BuiltIn,1,Y,0,2008-7-1,120000
7415,IR1,1Fam,2004,Gilbert,2004,GasA,2432,2,1,3,1,Attchd,2,Y,0,2008-4-1,193000
6762,Reg,1Fam,2006,CollgCr,2006,GasA,2580,2,0,2,1,Attchd,2,Y,0,2006-7-1,193879
15256,IR1,1Fam,2007,Somerst,2007,GasA,2949,2,0,3,0,Attchd,3,Y,0,2007-8-1,282922
10410,Reg,1Fam,1915,OldTown,1950,GasA,1886,1,0,3,0,Detchd,3,Y,0,2006-1-1,105000
3842,IR1,TwnhsE,2004,Crawfor,2005,GasA,3240,2,0,2,1,Attchd,2,Y,0,2008-1-1,275000
8445,Reg,1Fam,1972,CollgCr,2007,GasA,1536,1,0,2,0,Detchd,2,Y,0,2009-3-1,133000
8780,IR1,1Fam,1985,Mitchel,1985,GasA,1666,1,0,3,0,NA,0,Y,0,2009-3-1,112000
7740,Reg,1Fam,1910,OldTown,1950,GasA,1985,1,0,3,0,Detchd,2,Y,0,2010-6-1,125500
20544,IR1,1Fam,1986,NWAmes,1991,GasA,2884,2,1,3,1,Attchd,2,Y,0,2008-11-1,215000
12420,Reg,1Fam,2001,CollgCr,2001,GasA,2784,2,1,3,0,Attchd,2,Y,0,2009-6-1,230000
9600,Reg,1Fam,1950,NAmes,2005,GasA,2524,1,1,3,0,Attchd,1,Y,0,2009-9-1,140000
7200,Reg,Duplex,1949,NAmes,1950,Wall,1040,2,0,2,0,Detchd,2,Y,0,2009-6-1,90000
10994,IR1,1Fam,2005,SawyerW,2006,GasA,3688,2,0,2,1,Attchd,2,Y,0,2009-9-1,257000
13053,Reg,1Fam,1923,BrkSide,2000,GasA,2681,1,1,4,1,Detchd,2,N,0,2008-6-1,207000
3635,Reg,TwnhsE,2007,Blmngtn,2007,GasA,2955,2,0,1,1,Attchd,3,Y,0,2009-5-1,175900
11340,Reg,2fmCon,1885,OldTown,1950,GasA,3067,2,0,4,0,Detchd,2,N,0,2010-4-1,122500
16545,IR1,1Fam,1998,NoRidge,1998,GasA,3734,2,1,3,1,Attchd,3,Y,0,2009-5-1,340000
9204,Reg,1Fam,1963,NAmes,1963,GasA,2288,1,1,3,0,Detchd,1,Y,0,2008-8-1,124000
16381,IR1,1Fam,1969,Crawfor,1969,GasA,3688,2,0,3,1,Attchd,2,Y,0,2006-12-1,223000
11700,Reg,1Fam,1968,NWAmes,1968,GasA,2124,2,1,3,1,Attchd,2,Y,0,2006-5-1,179900
4043,Reg,TwnhsE,1977,NPkVill,1977,GasA,2138,2,0,2,1,Attchd,2,Y,0,2010-7-1,127500
4435,Reg,TwnhsE,2003,CollgCr,2003,GasA,1696,1,0,1,0,Attchd,2,Y,0,2008-3-1,136500
19690,IR1,1Fam,1966,Edwards,1966,GasA,2898,2,0,4,1,Attchd,2,Y,738,2006-8-1,274970
9503,Reg,1Fam,1958,NAmes,1983,GasA,2368,1,0,2,1,Detchd,1,Y,0,2007-6-1,144000
10721,IR1,1Fam,1959,NAmes,1959,GasA,2504,1,0,3,0,Detchd,2,Y,0,2008-10-1,142000
10944,IR1,1Fam,1994,NoRidge,1994,GasA,3350,2,1,3,2,Attchd,2,Y,0,2008-8-1,271000
10930,Reg,1Fam,1945,NAmes,1950,GasA,2471,1,1,3,1,Attchd,1,Y,0,2008-4-1,140000
7200,Reg,1Fam,1940,OldTown,1992,GasA,1592,1,0,2,2,Attchd,1,Y,0,2010-2-1,119000
12546,IR1,1Fam,1981,NWAmes,1981,GasA,2880,2,0,3,1,Attchd,2,Y,0,2007-4-1,182900
21930,IR3,1Fam,2005,Gilbert,2005,GasA,2570,2,1,4,1,BuiltIn,2,Y,0,2006-7-1,192140
4928,IR1,TwnhsE,1976,NPkVill,1976,GasA,1916,2,0,2,0,Attchd,2,Y,0,2009-10-1,143750
10800,Reg,1Fam,1927,OldTown,2007,GasA,1624,2,0,4,0,Detchd,1,Y,0,2007-8-1,64500
10261,IR1,1Fam,2000,Gilbert,2000,GasA,2728,2,1,3,1,Attchd,2,Y,0,2008-5-1,186500
17400,Reg,1Fam,1977,Mitchel,1977,GasA,2252,2,0,3,1,Attchd,2,P,0,2006-5-1,160000
8400,Reg,1Fam,1962,NAmes,2005,GasA,2856,1,1,3,1,Attchd,2,Y,0,2008-7-1,174000
9000,Reg,1Fam,1971,NAmes,1971,GasA,1728,1,0,3,0,Detchd,2,Y,0,2007-5-1,120500
12444,Reg,1Fam,2008,NridgHt,2008,GasA,3864,2,0,2,1,Attchd,3,Y,0,2008-11-1,394617
7407,Reg,1Fam,1957,OldTown,1996,GasA,2148,1,0,2,0,Attchd,2,Y,0,2010-4-1,149700
11584,Reg,1Fam,1979,NWAmes,1979,GasA,2264,2,1,3,1,Attchd,2,Y,0,2007-11-1,197000
11526,IR1,1Fam,1922,Crawfor,1994,GasA,3143,2,0,3,1,Detchd,2,Y,0,2008-9-1,191000
4426,Reg,TwnhsE,2004,CollgCr,2004,GasA,1696,1,0,1,1,Attchd,2,Y,0,2008-5-1,149300
8854,Reg,1Fam,1916,BrkSide,1950,Grav,1904,1,0,2,1,Detchd,1,P,0,2009-5-1,121000
8500,Reg,1Fam,2004,CollgCr,2004,GasA,2844,2,0,3,0,Attchd,2,Y,0,2007-11-1,179600
8400,Reg,1Fam,1966,Sawyer,1966,GasA,1727,1,0,3,0,Detchd,1,Y,0,2007-5-1,129000
26142,IR1,1Fam,1962,Mitchel,1962,GasA,2376,1,0,3,0,Attchd,1,P,0,2010-4-1,157900
10000,Reg,1Fam,1995,CollgCr,1996,GasA,3310,2,1,3,1,Attchd,2,Y,0,2007-12-1,240000
11767,Reg,1Fam,1910,Edwards,2000,GasA,1906,1,1,2,0,Detchd,1,Y,0,2007-5-1,112000
1533,Reg,Twnhs,1970,MeadowV,1970,GasA,1260,1,0,1,0,NA,0,Y,0,2006-8-1,92000
9000,Reg,Duplex,1974,NAmes,1974,GasA,2688,2,2,4,0,NA,0,Y,0,2009-9-1,136000
